Date, Open, High, Low, Close, Volume
27-Jan-11,105200.00,106800.00,105000.00,106300.00,76840
26-Jan-11,106200.00,107300.00,105500.00,106000.00,115060
25-Jan-11,106600.00,107600.00,106100.00,106900.00,125910
24-Jan-11,106400.00,107200.00,106100.00,106800.00,138510
21-Jan-11,107300.00,107900.00,107000.00,107300.00,72840
20-Jan-11,107700.00,107700.00,106900.00,107100.00,146870
19-Jan-11,108400.00,109200.00,107700.00,107700.00,98820
18-Jan-11,108600.00,109700.00,108600.00,108600.00,117720
17-Jan-11,109200.00,109300.00,108500.00,108600.00,140930
14-Jan-11,108900.00,109700.00,108300.00,109100.00,194410
13-Jan-11,111900.00,111900.00,108500.00,108900.00,331560
12-Jan-11,116800.00,116800.00,111400.00,111900.00,234870
11-Jan-11,119200.00,119200.00,116200.00,116800.00,100310
10-Jan-11,115000.00,119600.00,115000.00,119600.00,65900
7-Jan-11,114400.00,117400.00,113000.00,116700.00,104650
6-Jan-11,111800.00,114400.00,111500.00,114400.00,92610
5-Jan-11,112500.00,113900.00,110900.00,111700.00,85790
4-Jan-11,112500.00,113300.00,112100.00,113000.00,75270
3-Jan-11,113400.00,114600.00,111400.00,112200.00,79750
30-Dec-10,114300.00,114300.00,112800.00,113900.00,56260
29-Dec-10,112300.00,114300.00,111100.00,113200.00,81520
28-Dec-10,111100.00,114800.00,111100.00,113900.00,81090
27-Dec-10,108300.00,111800.00,107600.00,111200.00,75270
24-Dec-10,109500.00,110300.00,108300.00,108500.00,108190
23-Dec-10,113300.00,113800.00,109400.00,110300.00,102500
22-Dec-10,114700.00,115600.00,112200.00,112500.00,85930
21-Dec-10,115900.00,115900.00,114600.00,114700.00,59660
20-Dec-10,118300.00,118800.00,110000.00,114800.00,120280
17-Dec-10,115700.00,119000.00,115600.00,118300.00,127680
16-Dec-10,114900.00,118200.00,114100.00,117200.00,223680
15-Dec-10,114100.00,116000.00,112400.00,113800.00,117650
14-Dec-10,117800.00,117800.00,113400.00,113600.00,156130
13-Dec-10,113400.00,118500.00,112500.00,116900.00,172640
10-Dec-10,113400.00,114500.00,111000.00,112400.00,149690
9-Dec-10,118600.00,118600.00,111600.00,113400.00,215740
8-Dec-10,106600.00,116200.00,106400.00,114100.00,198070
7-Dec-10,107800.00,108900.00,107300.00,107800.00,45920
6-Dec-10,106500.00,107400.00,106000.00,107300.00,37430
3-Dec-10,107900.00,108600.00,107000.00,107000.00,57270
2-Dec-10,106900.00,108300.00,106700.00,107900.00,77760
1-Dec-10,109400.00,109400.00,106800.00,107300.00,97530
30-Nov-10,107200.00,109600.00,107000.00,108600.00,135920
29-Nov-10,109400.00,110400.00,105800.00,107100.00,125960
26-Nov-10,108000.00,109500.00,108000.00,108800.00,104930
25-Nov-10,106500.00,108900.00,106500.00,107700.00,97130
24-Nov-10,108400.00,108400.00,106000.00,107500.00,117990
23-Nov-10,108300.00,109500.00,108200.00,109300.00,72240
22-Nov-10,108100.00,109500.00,107500.00,108900.00,125880
19-Nov-10,108200.00,108200.00,107100.00,108000.00,98680
18-Nov-10,106500.00,108400.00,106300.00,107700.00,133270
17-Nov-10,106500.00,106500.00,105600.00,105900.00,118890
16-Nov-10,106000.00,107500.00,105500.00,107500.00,103530
15-Nov-10,105000.00,107400.00,105000.00,106500.00,70350
12-Nov-10,103900.00,106400.00,103500.00,105000.00,180040
11-Nov-10,105500.00,106900.00,101100.00,101100.00,190540
10-Nov-10,104900.00,105600.00,103900.00,105600.00,102920
9-Nov-10,107100.00,107100.00,104800.00,104900.00,95290
8-Nov-10,106000.00,106800.00,103000.00,105000.00,132430
5-Nov-10,107100.00,109300.00,106000.00,106200.00,126270
4-Nov-10,108000.00,109500.00,105700.00,107000.00,124120
3-Nov-10,107800.00,109500.00,107500.00,108900.00,237840
2-Nov-10,103600.00,106800.00,103000.00,106700.00,248990
1-Nov-10,104000.00,105700.00,102200.00,105500.00,260450
29-Oct-10,100000.00,104800.00,99600.00,104000.00,506860
28-Oct-10,97300.00,99500.00,96700.00,99000.00,321610
27-Oct-10,96200.00,97300.00,96100.00,97300.00,126850
26-Oct-10,98300.00,98300.00,95900.00,96500.00,182800
25-Oct-10,97300.00,98900.00,96800.00,98500.00,155910
22-Oct-10,98200.00,99200.00,95700.00,96600.00,201830
21-Oct-10,100500.00,100600.00,97000.00,98500.00,164900
20-Oct-10,100500.00,100500.00,98000.00,99300.00,111500
19-Oct-10,100200.00,100800.00,99900.00,100100.00,135260
18-Oct-10,101400.00,102200.00,99800.00,100200.00,83440
15-Oct-10,101000.00,102400.00,101000.00,101300.00,145130
14-Oct-10,102000.00,102400.00,100700.00,100900.00,246700
13-Oct-10,100700.00,102000.00,100000.00,100800.00,259740
12-Oct-10,103400.00,103800.00,99700.00,99700.00,215610
11-Oct-10,104000.00,104500.00,103600.00,104000.00,116290
8-Oct-10,107400.00,107400.00,103000.00,103500.00,203610
7-Oct-10,109200.00,110500.00,107000.00,107400.00,146810
6-Oct-10,109800.00,112000.00,108100.00,109800.00,174950
5-Oct-10,109900.00,111300.00,107600.00,110800.00,123720
4-Oct-10,113100.00,113700.00,108800.00,110500.00,224840
1-Oct-10,114600.00,115500.00,113200.00,113700.00,81860
30-Sep-10,113900.00,114600.00,112600.00,114600.00,104350
29-Sep-10,114900.00,116000.00,113800.00,113900.00,93030
28-Sep-10,115400.00,116100.00,114200.00,114600.00,96050
27-Sep-10,116500.00,117900.00,113600.00,116900.00,118870
24-Sep-10,114900.00,117900.00,113300.00,117900.00,139070
20-Sep-10,109700.00,113500.00,108200.00,113500.00,126780
17-Sep-10,110200.00,111200.00,107600.00,107900.00,236360
16-Sep-10,113300.00,114100.00,110600.00,110600.00,102520
15-Sep-10,110500.00,114200.00,110500.00,114200.00,153440
14-Sep-10,111700.00,112100.00,110100.00,110900.00,149610
13-Sep-10,113200.00,114600.00,112000.00,112500.00,94430
10-Sep-10,110300.00,113800.00,110200.00,113500.00,183980
9-Sep-10,110000.00,110800.00,109700.00,110100.00,201920
8-Sep-10,111800.00,111900.00,108500.00,110000.00,169510
7-Sep-10,113300.00,114100.00,108900.00,111100.00,258610
6-Sep-10,115800.00,117000.00,113900.00,114100.00,74660
3-Sep-10,118000.00,122300.00,115300.00,115800.00,132010
2-Sep-10,114200.00,119600.00,113200.00,117800.00,149990
1-Sep-10,111000.00,116900.00,109500.00,115400.00,92720
31-Aug-10,108700.00,111700.00,108700.00,110000.00,73620
30-Aug-10,107600.00,109500.00,106300.00,108700.00,53040
27-Aug-10,108500.00,108600.00,106000.00,107900.00,43960
26-Aug-10,108100.00,108800.00,107900.00,108300.00,98300
25-Aug-10,111200.00,111200.00,107600.00,108000.00,102700
24-Aug-10,105600.00,112100.00,104300.00,108700.00,78400
23-Aug-10,106500.00,107700.00,104800.00,106400.00,64110
20-Aug-10,105100.00,106900.00,105100.00,105800.00,69560
19-Aug-10,102000.00,105000.00,101000.00,104500.00,60930
18-Aug-10,101100.00,102200.00,100200.00,102200.00,37850
17-Aug-10,100000.00,102500.00,98900.00,101100.00,68620
16-Aug-10,100400.00,101200.00,98100.00,100000.00,106210
13-Aug-10,99000.00,101300.00,99000.00,99600.00,46560
12-Aug-10,104000.00,104000.00,98900.00,98900.00,104580
11-Aug-10,103200.00,105000.00,103000.00,103500.00,51050
10-Aug-10,104200.00,105000.00,103000.00,103600.00,69090
9-Aug-10,105000.00,105800.00,103100.00,105600.00,41820
6-Aug-10,104700.00,106500.00,102800.00,105600.00,92980
5-Aug-10,98100.00,104800.00,98100.00,104800.00,254470
4-Aug-10,97000.00,99700.00,96300.00,99300.00,133670
3-Aug-10,94300.00,96900.00,93900.00,95900.00,126120
2-Aug-10,96300.00,96700.00,93800.00,93800.00,151490
30-Jul-10,97900.00,98200.00,96300.00,96600.00,75180
29-Jul-10,98500.00,98800.00,97800.00,98500.00,92500
28-Jul-10,98900.00,98900.00,98200.00,98500.00,59090
27-Jul-10,98500.00,98900.00,97700.00,98000.00,122490
26-Jul-10,98500.00,99500.00,97900.00,97900.00,61550
23-Jul-10,98500.00,99700.00,98400.00,98900.00,63280
22-Jul-10,98300.00,99600.00,97900.00,98700.00,84430
21-Jul-10,98000.00,98900.00,98000.00,98800.00,43280
20-Jul-10,97700.00,98600.00,97500.00,98500.00,74580
19-Jul-10,98400.00,99100.00,97200.00,98500.00,59240
16-Jul-10,98600.00,99200.00,98400.00,98500.00,93950
15-Jul-10,100500.00,100800.00,98500.00,98500.00,131610
14-Jul-10,100100.00,103300.00,100100.00,101100.00,136850
13-Jul-10,99100.00,100700.00,98500.00,100400.00,120280
12-Jul-10,98600.00,99000.00,98400.00,98800.00,71090
9-Jul-10,98100.00,99300.00,96200.00,98500.00,62230
8-Jul-10,94900.00,97500.00,94900.00,97500.00,112700
7-Jul-10,97400.00,97400.00,93500.00,94800.00,190470
6-Jul-10,98800.00,99700.00,97400.00,97400.00,161750
5-Jul-10,101800.00,102100.00,99100.00,99100.00,49320
2-Jul-10,101900.00,102800.00,100500.00,101800.00,77930
1-Jul-10,102500.00,103100.00,100000.00,102000.00,89850
30-Jun-10,99300.00,104300.00,99300.00,104100.00,122360
29-Jun-10,99700.00,101500.00,98500.00,101500.00,142000
28-Jun-10,100600.00,101300.00,99200.00,99200.00,104470
25-Jun-10,101500.00,102000.00,99100.00,101700.00,167040
24-Jun-10,98800.00,102000.00,98800.00,102000.00,77340
23-Jun-10,98800.00,99900.00,98000.00,99500.00,115130
22-Jun-10,99300.00,99700.00,98100.00,98300.00,198390
21-Jun-10,101300.00,104300.00,99600.00,99900.00,169770
18-Jun-10,103900.00,103900.00,100600.00,101200.00,152410
17-Jun-10,101400.00,102300.00,100300.00,100600.00,125580
16-Jun-10,100500.00,102500.00,99000.00,102200.00,136180
15-Jun-10,98200.00,102800.00,98200.00,100200.00,163390
14-Jun-10,98000.00,100300.00,98000.00,98200.00,158070
11-Jun-10,99600.00,100100.00,97700.00,98000.00,154160
10-Jun-10,98800.00,100000.00,97100.00,98300.00,302260
9-Jun-10,98000.00,99000.00,97300.00,98700.00,101060
8-Jun-10,97300.00,97500.00,96000.00,97300.00,133060
7-Jun-10,95900.00,98300.00,94600.00,97000.00,164810
4-Jun-10,96500.00,97400.00,94700.00,96000.00,160750
3-Jun-10,93900.00,97700.00,92900.00,97500.00,150000
1-Jun-10,90800.00,93800.00,90600.00,93800.00,72810
31-May-10,91100.00,92900.00,90600.00,91700.00,86560
28-May-10,92400.00,92400.00,89500.00,91800.00,148940
27-May-10,90200.00,92500.00,89100.00,91000.00,139370
26-May-10,90000.00,91500.00,89000.00,91500.00,102640
25-May-10,88100.00,90900.00,86300.00,89000.00,223570
24-May-10,88500.00,90600.00,88100.00,88900.00,91560
20-May-10,88000.00,90300.00,87500.00,88900.00,119490
19-May-10,91400.00,91400.00,87500.00,88900.00,304690
18-May-10,87800.00,91100.00,87500.00,90300.00,323320
17-May-10,85800.00,88700.00,84100.00,87000.00,193870
14-May-10,87100.00,87100.00,85900.00,86900.00,233070
13-May-10,85100.00,88200.00,85100.00,87100.00,122180
12-May-10,86800.00,88300.00,85600.00,85600.00,140320
11-May-10,87500.00,87500.00,86000.00,86400.00,132640
10-May-10,88000.00,88300.00,86000.00,87000.00,206610
7-May-10,87000.00,88500.00,85700.00,88000.00,440670
6-May-10,86000.00,87200.00,85400.00,87200.00,355640
4-May-10,85000.00,86300.00,84600.00,86000.00,100940
3-May-10,84300.00,86400.00,84000.00,85200.00,153690
30-Apr-10,84100.00,84600.00,83100.00,83800.00,246200
29-Apr-10,82900.00,84700.00,82300.00,83800.00,195970
28-Apr-10,85400.00,85400.00,82700.00,82900.00,160830
27-Apr-10,85300.00,86300.00,84900.00,85600.00,101180
26-Apr-10,84600.00,86800.00,84600.00,85600.00,124540
23-Apr-10,84900.00,86300.00,84800.00,85200.00,117530
22-Apr-10,84400.00,86300.00,84200.00,85200.00,155870
21-Apr-10,85700.00,86200.00,84700.00,85100.00,144470
20-Apr-10,84300.00,85700.00,83900.00,85700.00,111150
19-Apr-10,83000.00,84500.00,83000.00,84400.00,136160
16-Apr-10,83900.00,84100.00,82900.00,83400.00,60900
15-Apr-10,84200.00,84800.00,83400.00,84300.00,63040
14-Apr-10,81800.00,84600.00,81600.00,84200.00,105450
13-Apr-10,81300.00,81400.00,80600.00,81400.00,87920
12-Apr-10,82300.00,82800.00,80500.00,81500.00,105010
9-Apr-10,82200.00,83200.00,81600.00,82900.00,133750
8-Apr-10,79700.00,83000.00,79700.00,83000.00,257870
7-Apr-10,78700.00,80800.00,78600.00,80800.00,229070
6-Apr-10,78800.00,79600.00,78000.00,78600.00,462000
5-Apr-10,81000.00,81300.00,78800.00,78800.00,204270
2-Apr-10,82300.00,82400.00,80700.00,81300.00,121720
1-Apr-10,82300.00,83700.00,82300.00,82600.00,97270
31-Mar-10,83900.00,83900.00,81700.00,82300.00,151320
30-Mar-10,83500.00,83900.00,81800.00,83900.00,80670
29-Mar-10,83800.00,85200.00,82600.00,83100.00,103220
26-Mar-10,83200.00,84600.00,82600.00,84200.00,76650
25-Mar-10,81400.00,84000.00,81400.00,83800.00,127960
24-Mar-10,82000.00,82500.00,81100.00,81300.00,41890
23-Mar-10,80200.00,82000.00,80200.00,82000.00,111480
22-Mar-10,81000.00,81200.00,80000.00,80000.00,146170
19-Mar-10,82300.00,82400.00,81000.00,81300.00,98810
18-Mar-10,80800.00,81900.00,80800.00,81900.00,37640
17-Mar-10,81000.00,81800.00,80700.00,81600.00,111050
16-Mar-10,82300.00,82900.00,80700.00,81000.00,138430
15-Mar-10,83100.00,83900.00,82000.00,83000.00,38560
12-Mar-10,81600.00,83100.00,81600.00,83100.00,94330
11-Mar-10,81000.00,81600.00,80900.00,81400.00,70510
10-Mar-10,80000.00,81200.00,80000.00,80600.00,76720
9-Mar-10,81400.00,81500.00,79900.00,80000.00,112500
8-Mar-10,81000.00,81800.00,81000.00,81500.00,89100
5-Mar-10,79800.00,81400.00,79800.00,81100.00,100380
4-Mar-10,80200.00,80700.00,79000.00,79900.00,43550
3-Mar-10,78500.00,80000.00,78400.00,80000.00,70430
2-Mar-10,77900.00,79900.00,77900.00,78500.00,77840
26-Feb-10,77300.00,79700.00,77300.00,78400.00,73860
25-Feb-10,78100.00,79000.00,76900.00,77900.00,98360
24-Feb-10,79800.00,79800.00,77900.00,79000.00,88020
23-Feb-10,79100.00,80100.00,79000.00,79500.00,67540
22-Feb-10,78600.00,79900.00,78600.00,79900.00,76640
19-Feb-10,80000.00,80200.00,79100.00,79500.00,108760
18-Feb-10,80200.00,80200.00,78800.00,79500.00,101360
17-Feb-10,79200.00,80200.00,78800.00,80200.00,89210
16-Feb-10,77200.00,79100.00,76700.00,79100.00,110060
12-Feb-10,76400.00,77200.00,75900.00,76600.00,116000
11-Feb-10,77000.00,77500.00,76500.00,76500.00,135600
10-Feb-10,77900.00,78000.00,76000.00,76700.00,141310
9-Feb-10,79600.00,79800.00,77600.00,77900.00,97300
8-Feb-10,79100.00,79400.00,77700.00,79200.00,45990
5-Feb-10,78000.00,79300.00,75100.00,79100.00,194280
4-Feb-10,79800.00,79800.00,78100.00,79100.00,199650
3-Feb-10,82400.00,82400.00,77900.00,79800.00,453760
2-Feb-10,82900.00,83000.00,81300.00,82200.00,105610
1-Feb-10,80500.00,83200.00,80500.00,81600.00,124360
29-Jan-10,81800.00,81800.00,79800.00,81000.00,98730
28-Jan-10,82000.00,82100.00,80500.00,81800.00,202070
27-Jan-10,80900.00,82400.00,80400.00,82000.00,181540
26-Jan-10,79900.00,81100.00,78700.00,80400.00,296600
25-Jan-10,78100.00,79700.00,78000.00,79300.00,144720
22-Jan-10,81500.00,81700.00,79200.00,80100.00,221090
21-Jan-10,81700.00,82600.00,81000.00,81700.00,126300
20-Jan-10,81400.00,82100.00,80800.00,81700.00,180570
19-Jan-10,83000.00,83100.00,81400.00,81600.00,158710
18-Jan-10,80600.00,83500.00,80600.00,82800.00,168170
15-Jan-10,83300.00,83400.00,81100.00,81300.00,192130
14-Jan-10,83700.00,84700.00,83300.00,83500.00,153660
13-Jan-10,84100.00,85400.00,83000.00,83900.00,81940
12-Jan-10,85300.00,85700.00,83000.00,84100.00,122430
11-Jan-10,82700.00,85600.00,82400.00,85300.00,227880
8-Jan-10,84500.00,85400.00,82300.00,82800.00,189530
7-Jan-10,86700.00,87700.00,84100.00,84100.00,302170
6-Jan-10,91100.00,91400.00,86000.00,86000.00,390180
5-Jan-10,93300.00,94200.00,91500.00,91500.00,93850
4-Jan-10,93400.00,94400.00,92400.00,94200.00,80510
30-Dec-09,92200.00,93500.00,91600.00,93400.00,85240
29-Dec-09,90700.00,93400.00,90100.00,93300.00,94010
28-Dec-09,89100.00,92000.00,88600.00,92000.00,114380
24-Dec-09,89700.00,91000.00,88400.00,90900.00,110970
23-Dec-09,87900.00,89000.00,87300.00,89000.00,69040
22-Dec-09,88600.00,88600.00,87000.00,87800.00,61420
21-Dec-09,86400.00,88000.00,85200.00,87400.00,94110
18-Dec-09,87900.00,87900.00,86400.00,86500.00,72320
17-Dec-09,87400.00,88000.00,86400.00,88000.00,128360
16-Dec-09,89500.00,89500.00,87200.00,87500.00,99210
15-Dec-09,88200.00,89500.00,87500.00,89500.00,100970
14-Dec-09,86600.00,89000.00,86100.00,89000.00,131860
11-Dec-09,86400.00,87800.00,86200.00,87000.00,67240
10-Dec-09,86600.00,87400.00,84100.00,87400.00,394950
9-Dec-09,86600.00,88400.00,86400.00,86600.00,118360
8-Dec-09,87700.00,88500.00,86800.00,87400.00,50100
7-Dec-09,87600.00,88200.00,87300.00,87600.00,64960
4-Dec-09,87900.00,89600.00,87500.00,88200.00,206340
3-Dec-09,85900.00,89000.00,85900.00,88200.00,133430
2-Dec-09,84600.00,87000.00,83700.00,85900.00,205610
1-Dec-09,86100.00,86500.00,84600.00,84700.00,81340
30-Nov-09,86300.00,87200.00,84800.00,85900.00,109340
27-Nov-09,88300.00,88500.00,85000.00,85900.00,111980
26-Nov-09,88000.00,89100.00,87500.00,88800.00,83820
25-Nov-09,88000.00,89800.00,87300.00,88800.00,210650
24-Nov-09,87700.00,87800.00,86100.00,86700.00,147440
23-Nov-09,87800.00,88800.00,86500.00,87100.00,58850
20-Nov-09,88800.00,90000.00,88000.00,88000.00,66560
19-Nov-09,86600.00,90500.00,86600.00,90000.00,118590
18-Nov-09,89300.00,90900.00,87000.00,87900.00,194720
17-Nov-09,87700.00,90100.00,87700.00,88500.00,299310
16-Nov-09,84300.00,88800.00,84200.00,87600.00,297580
13-Nov-09,82400.00,84300.00,82300.00,84200.00,292650
12-Nov-09,82600.00,83000.00,81400.00,81400.00,126620
11-Nov-09,82300.00,83100.00,81000.00,81900.00,145050
10-Nov-09,82500.00,83100.00,81800.00,82300.00,121110
9-Nov-09,84000.00,84100.00,82900.00,83100.00,73340
6-Nov-09,83400.00,85400.00,82000.00,83700.00,128110
5-Nov-09,83900.00,84500.00,82500.00,84500.00,127940
4-Nov-09,83700.00,83700.00,82300.00,83700.00,75260
3-Nov-09,84000.00,84500.00,82400.00,83300.00,163900
2-Nov-09,80900.00,84800.00,80800.00,84600.00,311520
30-Oct-09,80100.00,81800.00,79100.00,81700.00,148940
29-Oct-09,81200.00,82000.00,78600.00,80600.00,200990
28-Oct-09,81000.00,82400.00,80800.00,82200.00,176610
27-Oct-09,80500.00,81600.00,79800.00,81000.00,166930
26-Oct-09,78900.00,80800.00,78500.00,80500.00,118310
23-Oct-09,79100.00,79600.00,78700.00,79000.00,132190
22-Oct-09,79700.00,79900.00,78600.00,79700.00,99460
21-Oct-09,78600.00,80900.00,77600.00,79700.00,167180
20-Oct-09,80300.00,80800.00,78200.00,79000.00,229770
19-Oct-09,81900.00,82100.00,79600.00,80500.00,158670
16-Oct-09,81400.00,82800.00,81300.00,82400.00,176240
15-Oct-09,80900.00,82000.00,80300.00,81900.00,70450
14-Oct-09,80400.00,81500.00,79600.00,81300.00,108530
13-Oct-09,81000.00,81900.00,79000.00,79600.00,172770
12-Oct-09,83000.00,83300.00,80800.00,81500.00,130330
9-Oct-09,82600.00,83900.00,82000.00,83000.00,80060
8-Oct-09,83500.00,83500.00,82000.00,83300.00,166470
7-Oct-09,81300.00,82700.00,81200.00,82500.00,83890
6-Oct-09,83200.00,84700.00,82000.00,82000.00,132250
5-Oct-09,84000.00,84700.00,81200.00,84700.00,165290
1-Oct-09,85400.00,87500.00,83500.00,84300.00,194110
30-Sep-09,82700.00,85500.00,82700.00,84400.00,193390
29-Sep-09,84000.00,84200.00,83000.00,84200.00,133850
28-Sep-09,81000.00,84500.00,80800.00,83400.00,180420
25-Sep-09,79900.00,81400.00,79200.00,81000.00,245830
24-Sep-09,78200.00,80300.00,78200.00,79200.00,189320
23-Sep-09,77700.00,78700.00,77400.00,78600.00,107830
22-Sep-09,78000.00,78900.00,78000.00,78200.00,143680
21-Sep-09,76600.00,78500.00,76100.00,78500.00,150220
18-Sep-09,77200.00,78200.00,76600.00,76600.00,279250
17-Sep-09,78500.00,79500.00,77400.00,78700.00,137580
16-Sep-09,77000.00,79900.00,76700.00,78600.00,190550
15-Sep-09,79500.00,80100.00,78300.00,78300.00,97500
14-Sep-09,80000.00,80000.00,78000.00,78200.00,96050
11-Sep-09,76100.00,80000.00,75300.00,79500.00,193650
10-Sep-09,73300.00,76000.00,73300.00,76000.00,181400
9-Sep-09,73100.00,74100.00,72700.00,73800.00,96860
8-Sep-09,73200.00,73700.00,72800.00,73300.00,81870
7-Sep-09,74500.00,75100.00,73100.00,73100.00,95130
4-Sep-09,73500.00,75000.00,72500.00,75000.00,112730
3-Sep-09,71500.00,73900.00,71400.00,73900.00,147820
2-Sep-09,74000.00,74000.00,71900.00,71900.00,109530
1-Sep-09,71400.00,74000.00,71400.00,74000.00,85730
31-Aug-09,72500.00,73100.00,71000.00,72800.00,86800
28-Aug-09,72700.00,73500.00,72300.00,72700.00,69030
27-Aug-09,72900.00,73000.00,71600.00,72800.00,42620
26-Aug-09,72400.00,73800.00,72000.00,72500.00,109850
25-Aug-09,73700.00,73800.00,71600.00,73400.00,134390
24-Aug-09,74000.00,74900.00,73100.00,73400.00,79590
21-Aug-09,73600.00,74300.00,72800.00,74000.00,121760
20-Aug-09,71500.00,75000.00,71500.00,74300.00,123000
19-Aug-09,71700.00,72700.00,71200.00,71800.00,155950
18-Aug-09,70800.00,72800.00,70300.00,72100.00,211170
17-Aug-09,71400.00,71800.00,70300.00,70500.00,141730
14-Aug-09,70900.00,71500.00,70200.00,71500.00,260780
13-Aug-09,72200.00,72600.00,70900.00,70900.00,172690
12-Aug-09,73800.00,73900.00,71700.00,72000.00,140480
11-Aug-09,73000.00,74000.00,72800.00,73700.00,154430
10-Aug-09,72600.00,73800.00,71200.00,73500.00,215350
7-Aug-09,72500.00,74200.00,72000.00,73500.00,459980
6-Aug-09,69700.00,71500.00,69300.00,71000.00,379400
5-Aug-09,69000.00,70100.00,68300.00,69300.00,240880
4-Aug-09,66500.00,69500.00,66400.00,68500.00,291950
3-Aug-09,66600.00,67000.00,65800.00,65900.00,369190
31-Jul-09,66700.00,67300.00,65600.00,67300.00,248840
30-Jul-09,67700.00,68400.00,66300.00,67300.00,202480
29-Jul-09,70100.00,70100.00,67100.00,67400.00,267730
28-Jul-09,69700.00,70500.00,68500.00,70100.00,202530
27-Jul-09,70000.00,70700.00,69600.00,70100.00,224070
24-Jul-09,69200.00,70100.00,68700.00,69200.00,136170
23-Jul-09,67900.00,69700.00,67700.00,69700.00,159670
22-Jul-09,69000.00,69000.00,67100.00,68600.00,195770
21-Jul-09,69400.00,69900.00,68700.00,69000.00,159140
20-Jul-09,70100.00,71700.00,69600.00,69600.00,165440
17-Jul-09,69100.00,70300.00,68000.00,70100.00,156260
16-Jul-09,69400.00,70300.00,69000.00,69600.00,80010
15-Jul-09,68200.00,69900.00,67800.00,69900.00,89850
14-Jul-09,67600.00,69000.00,67200.00,68200.00,97140
13-Jul-09,68900.00,68900.00,66000.00,68500.00,165620
10-Jul-09,68300.00,69000.00,66400.00,68500.00,123130
9-Jul-09,70200.00,70200.00,68400.00,68400.00,151890
8-Jul-09,69400.00,69800.00,68300.00,69800.00,75230
7-Jul-09,69300.00,69600.00,68100.00,69300.00,109690
6-Jul-09,67000.00,68500.00,66300.00,68500.00,64920
3-Jul-09,68700.00,69400.00,67400.00,67400.00,43340
2-Jul-09,68700.00,69800.00,67400.00,68700.00,175820
1-Jul-09,68500.00,69600.00,68300.00,68700.00,194450
30-Jun-09,67700.00,68900.00,66900.00,68300.00,253930
29-Jun-09,66800.00,67400.00,66200.00,67400.00,62590
26-Jun-09,65400.00,67000.00,65000.00,67000.00,71800
25-Jun-09,65100.00,66800.00,64700.00,66000.00,213830
24-Jun-09,63800.00,64600.00,63500.00,63800.00,62270
23-Jun-09,64900.00,64900.00,63300.00,63300.00,71420
22-Jun-09,64600.00,65500.00,64600.00,65300.00,63790
19-Jun-09,65100.00,65600.00,64300.00,65600.00,90960
18-Jun-09,65000.00,65600.00,63500.00,64900.00,97300
17-Jun-09,65300.00,65700.00,64500.00,65600.00,85080
16-Jun-09,64400.00,65500.00,63400.00,65500.00,92640
15-Jun-09,64900.00,64900.00,63000.00,64900.00,246580
12-Jun-09,65300.00,65500.00,64500.00,65500.00,113070
11-Jun-09,65200.00,65600.00,64300.00,65100.00,291390
10-Jun-09,63600.00,64200.00,62300.00,64200.00,183860
9-Jun-09,62100.00,64100.00,61600.00,62900.00,311040
8-Jun-09,60400.00,62500.00,60200.00,62000.00,260060
5-Jun-09,60000.00,61300.00,59500.00,60700.00,184830
4-Jun-09,60800.00,60800.00,59600.00,59900.00,149190
3-Jun-09,61300.00,61700.00,60500.00,60800.00,110840
2-Jun-09,62000.00,62400.00,60000.00,61300.00,237370
1-Jun-09,61600.00,62600.00,61000.00,62400.00,108960
29-May-09,60500.00,62800.00,60200.00,62200.00,320110
28-May-09,59600.00,61700.00,59500.00,60800.00,221370
27-May-09,60800.00,61500.00,58900.00,59600.00,174240
26-May-09,62400.00,62400.00,60100.00,60100.00,247790
25-May-09,62700.00,64000.00,60000.00,62400.00,158950
22-May-09,62300.00,64100.00,61100.00,63900.00,230050
21-May-09,64000.00,64600.00,63000.00,63000.00,99280
20-May-09,63800.00,64800.00,63300.00,64700.00,136590
19-May-09,61800.00,63800.00,61500.00,63800.00,187890
18-May-09,62100.00,63000.00,61100.00,61300.00,309900
15-May-09,61700.00,62500.00,61400.00,62000.00,224710
14-May-09,63000.00,63400.00,61000.00,61700.00,339410
13-May-09,62300.00,65300.00,61800.00,63600.00,280450
12-May-09,61300.00,62900.00,61000.00,62800.00,226580
11-May-09,62300.00,63000.00,60800.00,61900.00,366360
8-May-09,63300.00,63600.00,61700.00,61700.00,285940
7-May-09,63200.00,64300.00,62600.00,63200.00,280010
6-May-09,64900.00,65000.00,62000.00,63100.00,760160
4-May-09,67400.00,69100.00,64000.00,66100.00,567600
30-Apr-09,66900.00,69800.00,66500.00,68400.00,240500
29-Apr-09,64600.00,67900.00,64400.00,67200.00,97570
28-Apr-09,67800.00,68500.00,64100.00,65100.00,150480
27-Apr-09,67000.00,69900.00,65500.00,66500.00,124470
24-Apr-09,66600.00,68100.00,64900.00,68000.00,126240
23-Apr-09,63900.00,68000.00,62600.00,68000.00,298610
22-Apr-09,59600.00,63500.00,59200.00,63400.00,237440
21-Apr-09,59600.00,61000.00,59100.00,59700.00,116940
20-Apr-09,59600.00,60700.00,58600.00,60300.00,92650
17-Apr-09,61000.00,61500.00,59300.00,60000.00,177400
16-Apr-09,60800.00,62000.00,60100.00,61600.00,170470
15-Apr-09,59000.00,60800.00,58600.00,60800.00,166010
14-Apr-09,59300.00,59600.00,58500.00,59300.00,202050
